#Filename                      Shift
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00207.a_straight_es_ms.fits     -0.2300533
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00208.a_straight_es_ms.fits     -0.1631420
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00209.a_straight_es_ms.fits     -0.1718191
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00210.a_straight_es_ms.fits     -0.3749211
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00211.a_straight_es_ms.fits     -0.1062004
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00212.a_straight_es_ms.fits     -0.3512426
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00213.a_straight_es_ms.fits     -0.0660102
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00214.a_straight_es_ms.fits     -0.1301973
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00215.a_straight_es_ms.fits     -0.4746344
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00216.a_straight_es_ms.fits     -0.4421310
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00217.a_straight_es_ms.fits     -0.3478796
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00218.a_straight_es_ms.fits     -0.2983882
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00219.a_straight_es_ms.fits      0.0080037
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00220.a_straight_es_ms.fits     -0.2115141
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00221.a_straight_es_ms.fits      0.1241236
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00222.a_straight_es_ms.fits     -0.2390725
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00223.a_straight_es_ms.fits     -0.2679617
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00224.a_straight_es_ms.fits     -0.4938079
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00225.a_straight_es_ms.fits     -0.4856361
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00226.a_straight_es_ms.fits     -0.4123468
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00227.a_straight_es_ms.fits     -0.4623350
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00228.a_straight_es_ms.fits     -0.3076108
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00229.a_straight_es_ms.fits     -0.5667238
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00230.a_straight_es_ms.fits     -0.3853759
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00231.a_straight_es_ms.fits     -0.1825275
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00232.a_straight_es_ms.fits     -0.1022336
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00233.a_straight_es_ms.fits      0.0890052
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00234.a_straight_es_ms.fits      0.0067088
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00235.a_straight_es_ms.fits     -0.0157537
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00236.a_straight_es_ms.fits     -0.3397582
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00237.a_straight_es_ms.fits     -0.6100089
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00238.a_straight_es_ms.fits     -0.4526894
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00239.a_straight_es_ms.fits      0.0341685
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00240.a_straight_es_ms.fits     -0.1443447
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00241.a_straight_es_ms.fits     -0.3256755
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00242.a_straight_es_ms.fits      0.0043833
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00243.a_straight_es_ms.fits     -0.4207745
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00244.a_straight_es_ms.fits     -0.1513117
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00245.a_straight_es_ms.fits      0.0041828
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00246.a_straight_es_ms.fits     -0.1574027
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00247.a_straight_es_ms.fits     -0.2870439
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00248.a_straight_es_ms.fits     -0.1912712
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00249.a_straight_es_ms.fits     -0.2593984
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00250.a_straight_es_ms.fits      0.0271671
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00251.a_straight_es_ms.fits     -0.4548254
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00252.a_straight_es_ms.fits     -0.3749332
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00253.a_straight_es_ms.fits      0.0864511
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00254.a_straight_es_ms.fits      0.0061540
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00255.a_straight_es_ms.fits     -0.1955038
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00256.a_straight_es_ms.fits      0.2757060
